# BEAST v1.10.4
# Generated Sun Aug 23 18:59:17 EAT 2020 [seed=1598198332819]
# -threads 10 world_masked.aligned_copy_beast.xml
state	country.rates.Brazil.China	country.rates.Brazil.India	country.rates.Brazil.Italy	country.rates.Brazil.Kenya	country.rates.Brazil.Russia	country.rates.Brazil.South_Africa	country.rates.Brazil.UAE	country.rates.Brazil.UK	country.rates.Brazil.USA	country.rates.Brazil.Uganda	country.rates.China.India	country.rates.China.Italy	country.rates.China.Kenya	country.rates.China.Russia	country.rates.China.South_Africa	country.rates.China.UAE	country.rates.China.UK	country.rates.China.USA	country.rates.China.Uganda	country.rates.India.Italy	country.rates.India.Kenya	country.rates.India.Russia	country.rates.India.South_Africa	country.rates.India.UAE	country.rates.India.UK	country.rates.India.USA	country.rates.India.Uganda	country.rates.Italy.Kenya	country.rates.Italy.Russia	country.rates.Italy.South_Africa	country.rates.Italy.UAE	country.rates.Italy.UK	country.rates.Italy.USA	country.rates.Italy.Uganda	country.rates.Kenya.Russia	country.rates.Kenya.South_Africa	country.rates.Kenya.UAE	country.rates.Kenya.UK	country.rates.Kenya.USA	country.rates.Kenya.Uganda	country.rates.Russia.South_Africa	country.rates.Russia.UAE	country.rates.Russia.UK	country.rates.Russia.USA	country.rates.Russia.Uganda	country.rates.South_Africa.UAE	country.rates.South_Africa.UK	country.rates.South_Africa.USA	country.rates.South_Africa.Uganda	country.rates.UAE.UK	country.rates.UAE.USA	country.rates.UAE.Uganda	country.rates.UK.USA	country.rates.UK.Uganda	country.rates.USA.Uganda	country.indicators.Brazil.China	country.indicators.Brazil.India	country.indicators.Brazil.Italy	country.indicators.Brazil.Kenya	country.indicators.Brazil.Russia	country.indicators.Brazil.South_Africa	country.indicators.Brazil.UAE	country.indicators.Brazil.UK	country.indicators.Brazil.USA	country.indicators.Brazil.Uganda	country.indicators.China.India	country.indicators.China.Italy	country.indicators.China.Kenya	country.indicators.China.Russia	country.indicators.China.South_Africa	country.indicators.China.UAE	country.indicators.China.UK	country.indicators.China.USA	country.indicators.China.Uganda	country.indicators.India.Italy	country.indicators.India.Kenya	country.indicators.India.Russia	country.indicators.India.South_Africa	country.indicators.India.UAE	country.indicators.India.UK	country.indicators.India.USA	country.indicators.India.Uganda	country.indicators.Italy.Kenya	country.indicators.Italy.Russia	country.indicators.Italy.South_Africa	country.indicators.Italy.UAE	country.indicators.Italy.UK	country.indicators.Italy.USA	country.indicators.Italy.Uganda	country.indicators.Kenya.Russia	country.indicators.Kenya.South_Africa	country.indicators.Kenya.UAE	country.indicators.Kenya.UK	country.indicators.Kenya.USA	country.indicators.Kenya.Uganda	country.indicators.Russia.South_Africa	country.indicators.Russia.UAE	country.indicators.Russia.UK	country.indicators.Russia.USA	country.indicators.Russia.Uganda	country.indicators.South_Africa.UAE	country.indicators.South_Africa.UK	country.indicators.South_Africa.USA	country.indicators.South_Africa.Uganda	country.indicators.UAE.UK	country.indicators.UAE.USA	country.indicators.UAE.Uganda	country.indicators.UK.USA	country.indicators.UK.Uganda	country.indicators.USA.Uganda	country.nonZeroRates
270000	1.3542695780408167	0.22806202216656724	1.5842996200070487	0.788818608645395	1.2974923476467293	0.07564074111555798	0.4860781347942775	0.21159328885740122	1.128530762060081	0.8096057771163022	3.620459028662965	1.3663804973997757	0.3714025895150947	1.4191881198427978	0.24840583577558162	0.039159107779788364	0.279747423300358	0.6753141013190583	0.35903665910368265	0.5021188602949479	0.2131844050624934	0.9211761941373225	0.8489599645604557	0.1439850456348154	0.7850968883025122	0.519877308866977	0.007568010186888535	0.6047888317457283	2.105040939803807	0.4717457012915933	0.5650764920928982	2.1467403207979623	1.319482435110095	0.3945582098579877	0.23398621956103377	2.525601901619772	0.24257730830293642	0.47063175267289514	0.4259298296534481	0.6579788642225934	0.7064399067892817	1.8705651180874239	2.3441849586286514	1.8556349563455485	0.1651850848370136	0.44088271591666617	0.2378733101176075	0.43204789857645315	0.49189943879716636	1.391471425339094	0.28350747584240704	1.2456137525008393	0.6684950953312615	3.769949732309382	0.1522503012468466	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.0
280000	2.870994172680059	0.40954305577965616	1.9735009938976065	1.2443734021993749	1.0466700172098835	0.15866400436110709	0.5106681462617952	0.538141432527064	0.8408282017900784	0.9799986330582833	1.8385156493118429	1.398300726048487	0.302536087481186	1.3353205977935922	1.4465525026456256	0.1787436463070702	0.9150249844716036	0.4185363115057907	0.6793467268306962	0.410418916319152	0.1651522714203834	0.9211136213542653	0.6909298294236546	0.40891458957668136	0.8846969332037331	0.8068661165539277	0.021648869297787966	0.34520696773636567	1.686000255758976	0.5495341596653943	0.5032021509703664	1.9082743335330254	1.060245922686269	0.41163532580256423	0.2701822316589936	1.5322381484152605	0.2912122934216601	0.3925867284815284	2.9030769358047355	0.3002354713494522	0.1750283941542595	0.9557166307280193	2.185839203797551	1.65695493361364	0.5060577456936639	0.27810279800303256	0.5278873633898039	0.6709443606969732	0.5814418152769971	2.265621615452238	0.2904698283382292	0.9767415510407222	0.6630500211761066	0.8918101527815006	0.1692200655326861	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.0
290000	0.6643043224075017	0.5055209161003181	2.426008041153949	0.6776204548550112	2.0303207551592384	0.2720576804895884	0.385410527735819	0.2036023079096508	0.46098128797138527	0.3653363338697429	4.323044449855005	1.2176652411446804	0.19355807681490292	0.34652003484998306	0.18062930029990595	0.26956665822545994	0.6326812043548405	0.5801862404744341	1.5402204242502373	0.37382254416364985	0.1267298415170034	1.5564631432510383	0.5144125866959669	2.2375936122840185	0.7661651522477314	0.800186032910031	0.08289244778240641	0.6635845727791122	2.0960245231195085	0.494895499138101	0.605044301449445	1.7837854758068905	1.5147437607651995	0.4796733628841693	0.403834611527709	4.057683693911055	0.12107191760825695	0.325721386085376	1.2537337231715846	0.7585002488827784	0.41133334153235646	0.8062632726798402	2.464844748527347	2.0832110656159495	0.4462728076963394	0.8624009573019172	0.48584425392804736	0.8262709615568545	1.6971984439909173	0.4104777991662377	0.3046195487181217	1.3665288878480903	0.751885504962623	0.4916694161717118	0.1970704679788181	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	26.0
300000	0.5700240716560241	0.7892964153921146	2.1106880915794015	0.9792652033384661	1.226448890813956	0.07228824961680001	2.8319718798663924	0.7381128874444637	0.6295114041900982	1.3016387355749945	0.3561911182505365	0.94591979962739	0.46486409705194653	0.47747792295942404	3.720181522471701	0.31460519203307447	0.7920783393045533	0.6443779927012087	0.4994320966335848	0.5259380640789806	0.3274846143657541	1.283947151506998	0.7932982649288775	0.6709415717433235	0.785177281868039	0.6860875634136737	4.046771447148647	0.16325127579487478	2.2357244817590716	0.4108913121223179	0.5864974035418404	1.4657106761232808	0.9456550517193122	0.22825400184795294	0.2355669441322076	6.430119712336328	0.12357815200610071	0.3679955403299757	0.7343060268806696	0.714347423108285	0.2061273948390568	1.2421212080247501	1.983158650370004	1.1106173995072568	0.23928973264182252	0.6677973005893398	0.5359815269681014	0.3229454980271423	0.901028992706552	1.2478211141382185	0.18183524648799906	1.7176170397438284	0.21497302824784756	1.0642450936994867	0.7341643531666632	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	28.0
310000	0.6138643249804975	1.2156349629706957	1.6264931878578202	1.5664169242897692	1.524453200276572	0.1874365199273269	0.5327341358848352	0.31361603621045275	0.22010281441935886	1.5474135864827543	1.4972893706102657	0.8621397615769193	1.190544024742947	1.1798677746194737	3.694021831594652	0.15984523091081101	0.5751954181655844	0.9087131918491792	0.7909032992373203	0.6607743785840294	1.4301951809981865	0.7438929974621363	0.31145829380942414	1.4085204209481452	0.6843473919261025	0.5517775546901816	1.6979771936312185	0.20523505114833204	1.7943778204776464	0.4869820296975999	0.7886408393408568	2.059242579815022	1.2210642376743293	0.39261932642536423	0.05621491460806855	3.089386863980973	0.15054525464841886	0.4705446003363647	1.1647283897551683	0.5940071113900736	0.3557331722629295	0.4888111667295052	1.7858546131361397	1.2035761084677798	0.137753147235776	0.7299715814254434	0.1640112256176505	0.3708781893150142	0.665973976485347	0.8720451959824836	0.5596264460760478	0.2268803109238791	0.05115809269007477	2.2889916544029987	1.8035482076027107	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.0
320000	0.2491166265806174	0.38793028319660483	3.693993959531933	0.9970952925319704	1.8877495181860697	0.16835255927616824	1.4186000455676457	0.5559995494927883	0.23758295721623904	0.398799158726827	1.7627987544180834	1.3563469996253572	0.43592776893706014	0.727931472830493	3.147211010284413	0.278838256038059	1.1678886141898737	1.169055704581799	0.1831727830695522	1.168349071283721	0.699739037572289	1.856497033904023	0.9671430940453511	1.2674937797577464	1.4050394311301098	1.0023158313659222	2.186726650933544	0.3289259400501582	3.524931138853449	0.7584468188453696	1.4487450823196877	3.4495911962419155	3.2598772515305114	0.30632751895754123	0.05514117035074742	1.511162604746076	0.3616540537957288	1.387102621223332	2.4232146808459376	0.4711493002649386	0.1763332765502218	0.2691389918035504	3.547786441546141	2.219169140114727	0.7467029753504257	0.517791140554617	0.3313731977945049	1.1263785598233815	2.141067430930171	0.5944238462948926	1.54891257738777	0.2572879217012207	0.07734848521453142	5.20340646899091	4.133816721870412	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.0
330000	0.25661458152218897	0.46959509428868945	2.8683359796604457	1.2196747484154924	1.8391628806305844	0.44938502690520904	0.7692923148460301	0.9192920458919784	0.06282871638565461	0.5729086103647842	0.905675287800625	1.4344728938047229	0.5091561943004592	1.4271150431240955	3.27203426711348	0.862562432667486	0.7874421743155069	0.8746786165452226	0.7238145703053348	1.4808535521493278	0.44527215108477114	2.908138803305159	1.4983807545052639	1.6060992198647586	1.3308701168019461	1.434970576929349	0.740839389403423	0.3731087128644822	3.129841194247267	0.4763322214945444	1.264511082630696	3.4109796683039746	2.3219091475936526	0.551414984197709	0.006888290163330231	0.5221558802292412	0.10670438429450725	0.9202794931336838	1.4497003834501256	0.43111870530921986	0.2733199966132318	0.08766400121272554	2.844096280170828	1.9370940783000743	0.3008058861418429	0.8619824955850166	0.5085658648132775	0.47884863648552295	0.9062139169125389	0.7570536908405181	3.2058576064819952	1.8499133174698912	0.03455164007855773	1.4327139347932543	1.2631384561961383	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.0
340000	0.2104107177176599	0.3805951249109221	1.7647996463834792	1.9928040063903343	2.1365632408079924	0.3557681669873675	0.7490452460905274	0.5809922868908197	0.021683568943935902	1.2601704254465635	0.21543210391874013	0.8733068211414494	0.5119565570045128	0.4756007536735167	0.7516815342598572	0.43889939918980264	1.1592272679648514	1.1918450790361959	0.08983420218074802	1.7114719408283185	0.5972346673567903	0.7301264175250032	0.8035115915396644	0.4826024460433088	1.120404316573869	1.285281745291134	1.2129597598508155	2.133945026996393	1.7218641507205028	0.40555953504303655	0.9646815552132878	2.0308205864209046	1.5327635031820777	0.4052085886242276	0.018552924455589193	0.3371652644596411	1.449866177367359	0.5652278759949589	2.8023022005366793	0.9859603711641994	0.8956061797225476	0.05959870993880766	1.8712258279726526	1.8961853331225058	0.24204789893133527	3.189155917321823	0.189640368985941	1.0231333675285137	0.2764599212901265	1.5627520079708361	1.2855448629836077	0.70011177082693	0.1321846121972637	0.32771350061538035	0.19416731056901515	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.0
350000	0.07690343994905399	0.7133469111373953	2.0057199657884723	1.9743255782679467	1.4294034294237858	0.28333616657353916	0.14121933615563717	0.5636955621302805	0.005284489065357582	2.8663019341887273	0.220711727567307	1.1138069845216574	0.12165211104779441	0.1884733151910749	0.9370549996325913	0.31817491640882317	0.5977285173669056	0.9447194702939964	0.09180365278307155	0.6842385232489259	0.4826953317992573	1.422028864195468	1.0031062077364445	1.4544229526980208	1.5946890600792434	1.255955547331789	0.8587753537270535	1.9214808474169247	2.2553966799467795	0.41789391562958544	0.6581051688196404	2.186526850806798	1.1673665551371206	0.16079799841516035	0.05388131501549156	0.7414826494577618	0.1253759324231696	0.7812001543085594	1.4419382165966539	1.2464073378344624	0.6811799236522793	0.20435931767679824	2.612378787089246	2.205276373007822	0.1065033660893897	0.4021880567724795	0.09385533811431478	0.573887365504842	1.8437608100153753	3.5164121756752107	1.6610379220042386	0.48704625891268777	0.0630072288882094	0.42491325423298326	0.13507203192002495	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0
360000	0.12046052293465719	0.24110743336975876	1.7558787211327376	0.4726773892686231	1.6467343279478035	0.21581633267433228	0.11270047915188748	0.12090297519556875	0.017902216567855973	0.7551464147660751	0.08588081439744576	0.3413493743238611	0.395829903958279	0.3358864890099373	0.7253013091376127	0.34567802181309903	0.6526252645670771	1.1382396088939066	0.08555389685572296	0.47758860063196257	2.48012783999901	1.1925824807057648	0.6664390830868324	0.6235988436595863	0.8589384469533852	0.9833114382532419	1.1808084857791712	5.265528879293406	1.6942644634370805	0.43547520785916716	0.6057038723797006	1.9064985599047353	1.3291248170554915	0.1072345981708317	0.009208083544755398	0.7942301160504465	0.18047692960072007	0.363299190532702	2.383950035048501	1.2727048505132252	1.9966879655326357	0.03387986468184291	1.9523802544995092	0.7685034801893861	0.24785796422399056	0.9749436580423606	0.33496204190611717	0.35724302279599474	1.6251933117270136	1.0725617374948808	1.0179073940830206	0.11420209905439334	0.25193130691402194	0.1040906524638871	0.26067353674487664	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0
370000	0.10733283432426935	0.06548526178885516	2.4028013665079864	0.3467435607501834	1.3046585120008827	0.18311217287954148	0.06011231040437858	0.017727717784449638	0.16136592965874305	0.33624117910417184	1.0898612173737876	0.5692746252913232	0.7593780170592538	0.08800848096528265	2.5065807375914044	0.3103056897412735	0.8779270964311583	0.9188267719778778	0.3852177464978241	0.41805661667730604	0.2986959221862558	1.0694184767253534	0.9940497194276399	3.104365088693474	1.117014660590268	1.308984807844447	0.4189170657957671	2.1034780741900683	1.8996265640675891	0.4483097166907503	0.7320394132527558	2.3792460181059925	1.5997434979782263	0.3878388301991618	0.1512775532044616	0.7227831567016478	0.060414985463766495	0.7972604613535286	0.6360963024081896	0.4115223411461393	1.0780125840744976	0.07134817370567942	1.402609105881958	1.7369899542686404	0.2539620516878602	2.0076971510177266	0.792615616602539	0.4594350646079972	1.1170768886783677	1.942834044436047	1.1685180622516793	0.12347986158008642	0.8216462490350813	0.2697357261564624	0.5274181122416194	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.0
380000	0.46002631995937165	0.02163465737239937	1.6815613939772718	0.2291420995109811	1.8894546903504463	0.28856682659604366	0.17890844986629573	0.016379380889376224	0.06472650363382909	0.8535723234701063	0.10878718870141825	0.615738881791986	2.218209125137697	0.5638238519736417	2.64461914823094	0.7308509163128694	0.857078633755238	1.5327774987176266	0.22382405139594555	0.8057540532892989	0.343715054380298	1.6654776217257468	0.5988303344527424	2.244479680255725	1.3086644940203547	1.0361483391433328	1.9684412048213384	0.09399004934559792	1.4018535423371388	0.5065869400334831	0.6278405033371148	2.979196456715561	1.6850413781157836	1.5876840223079909	0.06158489393286369	0.32352756246469794	0.349504212575616	0.6864456515665173	3.96410062559075	0.7046981875262668	0.29981089046623843	0.04786587365792077	1.630257749804583	1.7536404205068143	0.2825227997263775	2.5393211690939617	0.24395012820542586	0.4462462159758165	0.635327880978994	0.8345128078769168	0.3677045024995315	0.11361462380733511	0.6459436122817929	1.4950142968425377	1.2963345733549325	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0
390000	1.2071140734861863	0.05756408265742684	1.9217004384569898	0.43159620854555697	1.464634227052303	0.23382289136794557	1.6237720918449585	0.4040293901286158	0.18493129251194554	1.5180682285024052	0.364511538356241	0.720553819774392	0.4190444729080009	1.0961833004416879	1.2447536341781678	0.3564897582051015	0.7916440578164196	1.2386694227008863	0.24513069530799392	0.36396749415491986	0.9083098327711779	1.043924199033207	0.5747967254244796	0.4773719418495412	0.8180979537830289	0.6516509768243576	0.8639746534784554	0.13384772613203894	1.8994748337384133	0.729431071442616	0.8865052935419776	2.4400731371839672	1.2087282974664646	0.4902723174046781	0.12002220834693016	0.8568101666386803	0.4766843981770693	0.3121847043312996	0.43556345152209863	0.2721504651392259	0.05157329341127871	0.342108017882885	1.6497645279009623	1.2043206831218476	0.39661918556865533	1.731001561698634	0.07697606918664264	0.6059527130055473	0.11959643210025579	0.3442242890695264	2.7212863387825825	0.0744692151440377	0.9344198739244514	2.1274463653831095	0.7395816606760649	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	27.0
400000	0.6697706316688347	0.09495361738548695	2.8737273572508357	0.20048133951317137	1.5330550843437174	0.2560153775338643	0.6264713856746797	0.29921245098681626	0.31063217437880464	0.5995952577045732	0.5039437001857343	1.0757432026576559	1.7629661915633998	1.4578067062084705	0.7155608950295259	1.035761054017958	0.7584378825475085	0.6383297274090953	0.10600866376334395	0.7342354207699776	1.1713961738746348	1.4186166718310622	0.4231772791777618	1.6082143541546468	1.1472414191589992	0.7710409934978069	1.0069528106975654	0.3605694504372157	2.808518055908782	0.864888376098668	0.6458153823387958	3.1079455391615225	1.6853512145593301	0.9843379200753605	0.08902511295215701	2.2931377216894133	1.19193340532059	0.7219271072159634	5.273932455220611	0.10336457396210326	0.06779322597459579	0.4360818385166264	1.9067902884723635	2.074841814452535	0.1402169261261336	2.8441812698140567	0.13971271254542472	0.799517547034509	0.14520355944264965	0.3624138046528322	1.6709278154919598	0.0522587586277463	1.2753358551621516	0.47808103240614164	0.6736245791392811	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0
410000	1.1647370767028966	1.1620043404234006	2.2827550454149423	1.3752504475072496	1.3677148126555096	0.2561729093392837	2.864830511112746	0.8287246503887029	0.10246143865072686	0.2717343268140338	0.20748527399088462	0.8196580133495787	1.1660101591055432	2.99555765222401	0.2916790476002066	0.35870274653571993	0.5815178266651421	0.9431629844626801	0.03979733374578835	1.6511924998021523	0.4855317885601074	1.2318311962972543	0.551801768469862	1.7466287813800854	1.2694329162262716	1.0282793753583772	0.2198591619220772	0.30088217534558975	1.545256435515871	0.4607443354517185	0.7908220387289912	2.417841366545173	1.7419093081631893	0.10132466304315176	0.11134102646255564	0.7581002206331958	0.14508758733809637	0.43409757190610126	0.21234676995501806	0.06766950091354322	0.4929514582034653	0.33189081112983465	2.3508162575583333	1.397819966222049	0.22488409369314152	0.6728826697421546	0.1534302058167747	0.45112779305577666	1.75158720323039	0.0525295379477722	0.6949677444055236	0.00771455515978277	1.3305093937802523	0.16130203178841576	1.3191600082932995	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.0
420000	1.3328865556474552	2.6827875710595563	1.5356412203245378	1.8033227620631185	1.4276858050662933	0.8571356568600452	1.249835057687107	1.4303497537152265	0.06461014288107933	0.13306963483331125	1.015317529110653	0.8315508196393309	0.8142066794651586	1.3356735072098833	1.2328573692693165	0.477330055540853	0.8454535974753509	1.2783544925742125	0.07635086998960047	2.135544495603908	2.2036582701995804	1.5926625455430212	0.27841783667589665	0.421940983091375	1.2192256298981679	0.5119305892820467	0.1702758670434195	1.128758666017978	1.4652295886490196	0.4149137859144697	0.7177208303642828	2.0986145610275213	1.1582130523433676	0.47628711001081314	0.11263474962937618	1.5388255439770495	0.09910629615339965	0.6652255485068435	0.17650491412300132	0.08001449002884309	0.5599962823856155	0.22474528006294808	1.5883304839071226	1.272656092731692	0.04630262689163374	0.4746049455277449	0.1813875155050243	0.42816203667212105	1.610083696245004	0.23805898246951035	0.4315328489198335	0.009620955453233338	0.5160049210329432	0.2330369322038226	0.4933592952192016	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	25.0
430000	3.8867980206649015	0.7186882036000268	1.4609201248297368	1.8475776155454118	1.4484935233216634	0.6141342578101228	0.8110842032949209	1.5089107852430617	0.14387418772420252	0.48286442677180585	1.2273767173657582	0.5874301766235485	0.1864252539260258	0.6200077992111586	1.5183073956204056	0.44420279146985275	0.4481131591985105	1.0846523948452786	0.16590907883919173	3.649542354211318	1.4242905903315437	1.302107897966295	0.48742650356997075	0.37094472312302723	0.843089672416922	0.5300174146476093	0.7621265231469533	1.932099340324947	1.4722301557155326	0.6019629401156726	0.5876918523556776	1.7177896205432641	1.4138742383736	0.4194752350691034	0.047666489932980824	0.5331233729176319	0.10400080868496024	0.44754198711119425	0.1683757976861402	0.2750473690642191	0.5599231793442654	0.4821326528808107	1.5556284181637487	1.4270966356849852	0.06793964840493467	1.3304035780487815	0.10191881007809359	0.17199239854095413	1.2802751223894102	0.514181885773921	1.2012109159184132	0.01117539027720269	0.5676319604995237	0.22729565674723237	0.272229941372818	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.0
